match_id,team_id,crosses_openplay_from_segments,crosses_openplay_from_files,_merge,diff
DFL-MAT-J03YJQ,DFL-CLU-000002,12,12,both,0
DFL-MAT-J03YJQ,DFL-CLU-00000E,17,17,both,0
DFL-MAT-J03YJR,DFL-CLU-00000S,10,10,both,0
DFL-MAT-J03YJR,DFL-CLU-000017,4,4,both,0
DFL-MAT-J03YJS,DFL-CLU-00000F,2,2,both,0
DFL-MAT-J03YJS,DFL-CLU-000018,18,19,both,-1
DFL-MAT-J03YJT,DFL-CLU-000010,8,8,both,0
DFL-MAT-J03YJT,DFL-CLU-000016,13,13,both,0
DFL-MAT-J03YJU,DFL-CLU-000006,8,9,both,-1
DFL-MAT-J03YJU,DFL-CLU-00000G,6,6,both,0
DFL-MAT-J03YJV,DFL-CLU-000016,8,8,both,0
DFL-MAT-J03YJV,DFL-CLU-000017,12,12,both,0
DFL-MAT-J03YJW,DFL-CLU-000003,3,3,both,0
DFL-MAT-J03YJW,DFL-CLU-00000B,8,8,both,0
DFL-MAT-J03YJX,DFL-CLU-000002,4,4,both,0
DFL-MAT-J03YJX,DFL-CLU-00000F,11,11,both,0
DFL-MAT-J03YJY,DFL-CLU-000004,10,10,both,0
DFL-MAT-J03YJY,DFL-CLU-000008,15,16,both,-1
DFL-MAT-J03YJZ,DFL-CLU-000007,4,4,both,0
DFL-MAT-J03YJZ,DFL-CLU-00000E,20,20,both,0
DFL-MAT-J03YK0,DFL-CLU-00000A,11,11,both,0
DFL-MAT-J03YK0,DFL-CLU-00000S,18,18,both,0
DFL-MAT-J03YK1,DFL-CLU-000010,7,7,both,0
DFL-MAT-J03YK1,DFL-CLU-000018,10,10,both,0
DFL-MAT-J03YK2,DFL-CLU-00000D,11,11,both,0
DFL-MAT-J03YK2,DFL-CLU-00000V,6,6,both,0
DFL-MAT-J03YK3,DFL-CLU-000007,13,13,both,0
DFL-MAT-J03YK3,DFL-CLU-00000F,8,8,both,0
DFL-MAT-J03YK4,DFL-CLU-00000E,10,10,both,0
DFL-MAT-J03YK4,DFL-CLU-00000V,9,9,both,0
DFL-MAT-J03YK5,DFL-CLU-00000A,13,13,both,0
DFL-MAT-J03YK5,DFL-CLU-00000B,7,7,both,0
DFL-MAT-J03YK6,DFL-CLU-000003,14,14,both,0
DFL-MAT-J03YK6,DFL-CLU-000010,11,11,both,0
DFL-MAT-J03YK7,DFL-CLU-000006,14,14,both,0
DFL-MAT-J03YK7,DFL-CLU-00000S,12,12,both,0
DFL-MAT-J03YK8,DFL-CLU-000008,11,11,both,0
DFL-MAT-J03YK8,DFL-CLU-000017,12,14,both,-2
DFL-MAT-J03YK9,DFL-CLU-000002,8,8,both,0
DFL-MAT-J03YK9,DFL-CLU-00000D,12,12,both,0
DFL-MAT-J03YKA,DFL-CLU-000004,6,6,both,0
DFL-MAT-J03YKA,DFL-CLU-000018,18,18,both,0
DFL-MAT-J03YKB,DFL-CLU-00000G,15,16,both,-1
DFL-MAT-J03YKB,DFL-CLU-000016,9,9,both,0
DFL-MAT-J03YKC,DFL-CLU-000007,5,5,both,0
DFL-MAT-J03YKC,DFL-CLU-00000G,17,17,both,0
DFL-MAT-J03YKD,DFL-CLU-000006,3,3,both,0
DFL-MAT-J03YKD,DFL-CLU-000017,16,16,both,0
DFL-MAT-J03YKE,DFL-CLU-000002,6,6,both,0
DFL-MAT-J03YKE,DFL-CLU-00000B,25,25,both,0
DFL-MAT-J03YKF,DFL-CLU-00000F,16,16,both,0
DFL-MAT-J03YKF,DFL-CLU-00000V,4,4,both,0
DFL-MAT-J03YKG,DFL-CLU-000004,19,19,both,0
DFL-MAT-J03YKG,DFL-CLU-00000A,5,5,both,0
DFL-MAT-J03YKH,DFL-CLU-000003,6,6,both,0
DFL-MAT-J03YKH,DFL-CLU-00000E,7,7,both,0
DFL-MAT-J03YKI,DFL-CLU-00000S,12,16,both,-4
DFL-MAT-J03YKI,DFL-CLU-000016,7,7,both,0
DFL-MAT-J03YKJ,DFL-CLU-000008,7,7,both,0
DFL-MAT-J03YKJ,DFL-CLU-000010,26,26,both,0
DFL-MAT-J03YKK,DFL-CLU-00000D,7,7,both,0
DFL-MAT-J03YKK,DFL-CLU-000018,8,8,both,0
DFL-MAT-J03YKL,DFL-CLU-000007,11,11,both,0
DFL-MAT-J03YKL,DFL-CLU-00000D,6,6,both,0
DFL-MAT-J03YKM,DFL-CLU-00000B,13,13,both,0
DFL-MAT-J03YKM,DFL-CLU-00000V,8,8,both,0
DFL-MAT-J03YKN,DFL-CLU-00000A,11,11,both,0
DFL-MAT-J03YKN,DFL-CLU-000017,9,9,both,0
DFL-MAT-J03YKO,DFL-CLU-00000E,3,4,both,-1
DFL-MAT-J03YKO,DFL-CLU-00000F,15,15,both,0
DFL-MAT-J03YKP,DFL-CLU-000003,12,12,both,0
DFL-MAT-J03YKP,DFL-CLU-000004,9,9,both,0
DFL-MAT-J03YKQ,DFL-CLU-000006,8,9,both,-1
DFL-MAT-J03YKQ,DFL-CLU-000016,4,4,both,0
DFL-MAT-J03YKR,DFL-CLU-000008,12,12,both,0
DFL-MAT-J03YKR,DFL-CLU-00000S,5,5,both,0
DFL-MAT-J03YKS,DFL-CLU-000002,11,11,both,0
DFL-MAT-J03YKS,DFL-CLU-000010,9,9,both,0
DFL-MAT-J03YKT,DFL-CLU-00000G,10,11,both,-1
DFL-MAT-J03YKT,DFL-CLU-000018,5,5,both,0
DFL-MAT-J03YKU,DFL-CLU-000008,17,17,both,0
DFL-MAT-J03YKU,DFL-CLU-00000G,19,19,both,0
DFL-MAT-J03YKV,DFL-CLU-000003,17,17,both,0
DFL-MAT-J03YKV,DFL-CLU-000017,7,7,both,0
DFL-MAT-J03YKW,DFL-CLU-00000B,6,6,both,0
DFL-MAT-J03YKW,DFL-CLU-00000E,10,10,both,0
DFL-MAT-J03YKX,DFL-CLU-000002,5,5,both,0
DFL-MAT-J03YKX,DFL-CLU-000006,8,8,both,0
DFL-MAT-J03YKY,DFL-CLU-000004,14,14,both,0
DFL-MAT-J03YKY,DFL-CLU-000007,3,3,both,0
DFL-MAT-J03YKZ,DFL-CLU-00000S,9,9,both,0
DFL-MAT-J03YKZ,DFL-CLU-000018,9,9,both,0
DFL-MAT-J03YL0,DFL-CLU-00000V,10,10,both,0
DFL-MAT-J03YL0,DFL-CLU-000010,12,12,both,0
DFL-MAT-J03YL1,DFL-CLU-00000D,6,6,both,0
DFL-MAT-J03YL1,DFL-CLU-00000F,6,6,both,0
DFL-MAT-J03YL2,DFL-CLU-00000A,9,9,both,0
DFL-MAT-J03YL2,DFL-CLU-000016,11,11,both,0
DFL-MAT-J03YL3,DFL-CLU-000007,2,2,both,0
DFL-MAT-J03YL3,DFL-CLU-00000B,10,10,both,0
DFL-MAT-J03YL4,DFL-CLU-00000G,3,3,both,0
DFL-MAT-J03YL4,DFL-CLU-00000V,11,11,both,0
DFL-MAT-J03YL5,DFL-CLU-000006,7,7,both,0
DFL-MAT-J03YL5,DFL-CLU-00000A,4,4,both,0
DFL-MAT-J03YL6,DFL-CLU-00000F,14,14,both,0
DFL-MAT-J03YL6,DFL-CLU-000010,8,8,both,0
DFL-MAT-J03YL7,DFL-CLU-000003,8,8,both,0
DFL-MAT-J03YL7,DFL-CLU-00000S,13,13,both,0
DFL-MAT-J03YL8,DFL-CLU-000008,17,18,both,-1
DFL-MAT-J03YL8,DFL-CLU-000016,4,4,both,0
DFL-MAT-J03YL9,DFL-CLU-000002,8,8,both,0
DFL-MAT-J03YL9,DFL-CLU-000004,14,14,both,0
DFL-MAT-J03YLA,DFL-CLU-00000D,15,15,both,0
DFL-MAT-J03YLA,DFL-CLU-00000E,10,10,both,0
DFL-MAT-J03YLB,DFL-CLU-000017,5,5,both,0
DFL-MAT-J03YLB,DFL-CLU-000018,8,8,both,0
DFL-MAT-J03YLC,DFL-CLU-00000F,7,7,both,0
DFL-MAT-J03YLC,DFL-CLU-00000G,15,15,both,0
DFL-MAT-J03YLD,DFL-CLU-000007,10,10,both,0
DFL-MAT-J03YLD,DFL-CLU-000017,5,5,both,0
DFL-MAT-J03YLE,DFL-CLU-000003,9,9,both,0
DFL-MAT-J03YLE,DFL-CLU-00000A,13,14,both,-1
DFL-MAT-J03YLF,DFL-CLU-00000B,8,8,both,0
DFL-MAT-J03YLF,DFL-CLU-00000D,3,3,both,0
DFL-MAT-J03YLG,DFL-CLU-000006,9,9,both,0
DFL-MAT-J03YLG,DFL-CLU-000008,13,13,both,0
DFL-MAT-J03YLH,DFL-CLU-000004,14,14,both,0
DFL-MAT-J03YLH,DFL-CLU-00000V,13,13,both,0
DFL-MAT-J03YLI,DFL-CLU-000002,11,11,both,0
DFL-MAT-J03YLI,DFL-CLU-00000S,15,15,both,0
DFL-MAT-J03YLJ,DFL-CLU-00000E,13,13,both,0
DFL-MAT-J03YLJ,DFL-CLU-000010,13,13,both,0
DFL-MAT-J03YLK,DFL-CLU-000016,8,8,both,0
DFL-MAT-J03YLK,DFL-CLU-000018,15,16,both,-1
DFL-MAT-J03YLL,DFL-CLU-000007,3,3,both,0
DFL-MAT-J03YLL,DFL-CLU-000010,16,16,both,0
DFL-MAT-J03YLM,DFL-CLU-00000S,13,13,both,0
DFL-MAT-J03YLM,DFL-CLU-00000V,10,10,both,0
DFL-MAT-J03YLN,DFL-CLU-00000B,3,3,both,0
DFL-MAT-J03YLN,DFL-CLU-00000F,11,11,both,0
DFL-MAT-J03YLO,DFL-CLU-000003,8,8,both,0
DFL-MAT-J03YLO,DFL-CLU-000016,4,5,both,-1
DFL-MAT-J03YLP,DFL-CLU-000008,13,13,both,0
DFL-MAT-J03YLP,DFL-CLU-00000A,8,8,both,0
DFL-MAT-J03YLQ,DFL-CLU-000002,15,15,both,0
DFL-MAT-J03YLQ,DFL-CLU-000017,6,7,both,-1
DFL-MAT-J03YLR,DFL-CLU-000004,5,5,both,0
DFL-MAT-J03YLR,DFL-CLU-00000E,11,11,both,0
DFL-MAT-J03YLS,DFL-CLU-00000D,7,7,both,0
DFL-MAT-J03YLS,DFL-CLU-00000G,3,3,both,0
DFL-MAT-J03YLT,DFL-CLU-000006,14,14,both,0
DFL-MAT-J03YLT,DFL-CLU-000018,18,18,both,0
DFL-MAT-J03YLU,DFL-CLU-000003,7,7,both,0
DFL-MAT-J03YLU,DFL-CLU-00000G,7,7,both,0
DFL-MAT-J03YLV,DFL-CLU-00000E,10,10,both,0
DFL-MAT-J03YLV,DFL-CLU-000017,6,6,both,0
DFL-MAT-J03YLW,DFL-CLU-00000A,11,11,both,0
DFL-MAT-J03YLW,DFL-CLU-000018,5,5,both,0
DFL-MAT-J03YLX,DFL-CLU-000006,4,4,both,0
DFL-MAT-J03YLX,DFL-CLU-000007,3,3,both,0
DFL-MAT-J03YLY,DFL-CLU-000004,7,8,both,-1
DFL-MAT-J03YLY,DFL-CLU-00000F,6,6,both,0
DFL-MAT-J03YLZ,DFL-CLU-000008,16,16,both,0
DFL-MAT-J03YLZ,DFL-CLU-00000V,9,9,both,0
DFL-MAT-J03YM0,DFL-CLU-00000B,6,6,both,0
DFL-MAT-J03YM0,DFL-CLU-00000S,5,5,both,0
DFL-MAT-J03YM1,DFL-CLU-00000D,13,13,both,0
DFL-MAT-J03YM1,DFL-CLU-000010,7,7,both,0
DFL-MAT-J03YM2,DFL-CLU-000002,4,4,both,0
DFL-MAT-J03YM2,DFL-CLU-000016,9,9,both,0
DFL-MAT-J03YM3,DFL-CLU-000007,4,4,both,0
DFL-MAT-J03YM3,DFL-CLU-000016,4,4,both,0
DFL-MAT-J03YM4,DFL-CLU-00000A,13,13,both,0
DFL-MAT-J03YM4,DFL-CLU-00000V,6,6,both,0
DFL-MAT-J03YM5,DFL-CLU-00000B,9,9,both,0
DFL-MAT-J03YM5,DFL-CLU-000010,6,6,both,0
DFL-MAT-J03YM6,DFL-CLU-00000F,15,15,both,0
DFL-MAT-J03YM6,DFL-CLU-000017,3,3,both,0
DFL-MAT-J03YM7,DFL-CLU-000003,9,9,both,0
DFL-MAT-J03YM7,DFL-CLU-000006,4,5,both,-1
DFL-MAT-J03YM8,DFL-CLU-000002,15,15,both,0
DFL-MAT-J03YM8,DFL-CLU-00000G,4,4,both,0
DFL-MAT-J03YM9,DFL-CLU-00000E,13,13,both,0
DFL-MAT-J03YM9,DFL-CLU-00000S,14,14,both,0
DFL-MAT-J03YMA,DFL-CLU-000004,6,6,both,0
DFL-MAT-J03YMA,DFL-CLU-00000D,6,6,both,0
DFL-MAT-J03YMB,DFL-CLU-000008,14,14,both,0
DFL-MAT-J03YMB,DFL-CLU-000018,15,16,both,-1
DFL-MAT-J03YMC,DFL-CLU-000009,9,9,both,0
DFL-MAT-J03YMC,DFL-CLU-00000C,15,15,both,0
DFL-MAT-J03YMD,DFL-CLU-00000P,11,12,both,-1
DFL-MAT-J03YMD,DFL-CLU-00000Z,8,9,both,-1
DFL-MAT-J03YME,DFL-CLU-00000H,11,12,both,-1
DFL-MAT-J03YME,DFL-CLU-00000I,11,11,both,0
DFL-MAT-J03YMF,DFL-CLU-000001,16,16,both,0
DFL-MAT-J03YMF,DFL-CLU-000N6L,11,12,both,-1
DFL-MAT-J03YMG,DFL-CLU-00000L,5,6,both,-1
DFL-MAT-J03YMG,DFL-CLU-00000W,13,13,both,0
DFL-MAT-J03YMH,DFL-CLU-000005,11,11,both,0
DFL-MAT-J03YMH,DFL-CLU-00000Q,11,11,both,0
DFL-MAT-J03YMI,DFL-CLU-00000X,8,10,both,-2
DFL-MAT-J03YMI,DFL-CLU-000N5P,13,14,both,-1
DFL-MAT-J03YMJ,DFL-CLU-00000T,12,13,both,-1
DFL-MAT-J03YMJ,DFL-CLU-000014,11,12,both,-1
DFL-MAT-J03YMK,DFL-CLU-000N5D,7,7,both,0
DFL-MAT-J03YMK,DFL-CLU-000N5X,4,4,both,0
DFL-MAT-J03YML,DFL-CLU-000009,15,15,both,0
DFL-MAT-J03YML,DFL-CLU-00000I,8,8,both,0
DFL-MAT-J03YMM,DFL-CLU-00000Z,23,23,both,0
DFL-MAT-J03YMM,DFL-CLU-000N5X,4,4,both,0
DFL-MAT-J03YMN,DFL-CLU-00000H,11,11,both,0
DFL-MAT-J03YMN,DFL-CLU-00000P,9,12,both,-3
DFL-MAT-J03YMO,DFL-CLU-00000L,7,7,both,0
DFL-MAT-J03YMO,DFL-CLU-000014,8,8,both,0
DFL-MAT-J03YMP,DFL-CLU-00000C,6,6,both,0
DFL-MAT-J03YMP,DFL-CLU-00000T,23,23,both,0
DFL-MAT-J03YMQ,DFL-CLU-00000W,14,16,both,-2
DFL-MAT-J03YMQ,DFL-CLU-000N5P,6,7,both,-1
DFL-MAT-J03YMR,DFL-CLU-00000X,4,4,both,0
DFL-MAT-J03YMR,DFL-CLU-000N5D,1,2,both,-1
DFL-MAT-J03YMS,DFL-CLU-000001,3,3,both,0
DFL-MAT-J03YMS,DFL-CLU-000005,10,10,both,0
DFL-MAT-J03YMT,DFL-CLU-00000Q,10,14,both,-4
DFL-MAT-J03YMT,DFL-CLU-000N6L,6,7,both,-1
DFL-MAT-J03YMU,DFL-CLU-00000C,8,8,both,0
DFL-MAT-J03YMU,DFL-CLU-00000Z,4,4,both,0
DFL-MAT-J03YMV,DFL-CLU-00000L,3,4,both,-1
DFL-MAT-J03YMV,DFL-CLU-00000P,27,28,both,-1
DFL-MAT-J03YMW,DFL-CLU-000N5D,3,3,both,0
DFL-MAT-J03YMW,DFL-CLU-000N5P,9,9,both,0
DFL-MAT-J03YMX,DFL-CLU-00000I,12,12,both,0
DFL-MAT-J03YMX,DFL-CLU-000N6L,6,6,both,0
DFL-MAT-J03YMY,DFL-CLU-00000H,10,11,both,-1
DFL-MAT-J03YMY,DFL-CLU-00000W,8,9,both,-1
DFL-MAT-J03YMZ,DFL-CLU-000001,6,6,both,0
DFL-MAT-J03YMZ,DFL-CLU-00000Q,18,18,both,0
DFL-MAT-J03YN0,DFL-CLU-000009,15,16,both,-1
DFL-MAT-J03YN0,DFL-CLU-00000X,10,11,both,-1
DFL-MAT-J03YN1,DFL-CLU-000005,6,7,both,-1
DFL-MAT-J03YN1,DFL-CLU-000014,8,8,both,0
DFL-MAT-J03YN2,DFL-CLU-00000T,23,24,both,-1
DFL-MAT-J03YN2,DFL-CLU-000N5X,5,5,both,0
DFL-MAT-J03YN3,DFL-CLU-000009,10,10,both,0
DFL-MAT-J03YN3,DFL-CLU-000N5P,4,4,both,0
DFL-MAT-J03YN4,DFL-CLU-00000W,12,13,both,-1
DFL-MAT-J03YN4,DFL-CLU-00000Z,7,7,both,0
DFL-MAT-J03YN5,DFL-CLU-00000H,10,11,both,-1
DFL-MAT-J03YN5,DFL-CLU-000N5D,4,4,both,0
DFL-MAT-J03YN6,DFL-CLU-00000I,13,13,both,0
DFL-MAT-J03YN6,DFL-CLU-00000L,17,17,both,0
DFL-MAT-J03YN7,DFL-CLU-00000T,13,14,both,-1
DFL-MAT-J03YN7,DFL-CLU-00000X,12,12,both,0
DFL-MAT-J03YN8,DFL-CLU-000001,21,21,both,0
DFL-MAT-J03YN8,DFL-CLU-00000C,10,10,both,0
DFL-MAT-J03YN9,DFL-CLU-00000Q,12,13,both,-1
DFL-MAT-J03YN9,DFL-CLU-000014,8,8,both,0
DFL-MAT-J03YNA,DFL-CLU-000005,6,6,both,0
DFL-MAT-J03YNA,DFL-CLU-000N5X,6,7,both,-1
DFL-MAT-J03YNB,DFL-CLU-00000P,15,18,both,-3
DFL-MAT-J03YNB,DFL-CLU-000N6L,14,16,both,-2
DFL-MAT-J03YNC,DFL-CLU-00000C,13,13,both,0
DFL-MAT-J03YNC,DFL-CLU-00000Q,8,10,both,-2
DFL-MAT-J03YND,DFL-CLU-00000P,20,20,both,0
DFL-MAT-J03YND,DFL-CLU-00000T,14,14,both,0
DFL-MAT-J03YNE,DFL-CLU-00000L,9,9,both,0
DFL-MAT-J03YNE,DFL-CLU-000N5P,7,8,both,-1
DFL-MAT-J03YNF,DFL-CLU-000005,10,10,both,0
DFL-MAT-J03YNF,DFL-CLU-00000I,3,3,both,0
DFL-MAT-J03YNG,DFL-CLU-00000Z,6,6,both,0
DFL-MAT-J03YNG,DFL-CLU-000N5D,6,6,both,0
DFL-MAT-J03YNH,DFL-CLU-000001,5,5,both,0
DFL-MAT-J03YNH,DFL-CLU-00000W,22,22,both,0
DFL-MAT-J03YNI,DFL-CLU-00000H,10,11,both,-1
DFL-MAT-J03YNI,DFL-CLU-00000X,13,13,both,0
DFL-MAT-J03YNJ,DFL-CLU-000014,11,11,both,0
DFL-MAT-J03YNJ,DFL-CLU-000N6L,8,8,both,0
DFL-MAT-J03YNK,DFL-CLU-000009,16,16,both,0
DFL-MAT-J03YNK,DFL-CLU-000N5X,5,7,both,-2
DFL-MAT-J03YNL,DFL-CLU-000009,8,8,both,0
DFL-MAT-J03YNL,DFL-CLU-000N5D,1,1,both,0
DFL-MAT-J03YNM,DFL-CLU-00000X,14,17,both,-3
DFL-MAT-J03YNM,DFL-CLU-00000Z,13,13,both,0
DFL-MAT-J03YNN,DFL-CLU-00000H,6,6,both,0
DFL-MAT-J03YNN,DFL-CLU-000N5P,3,3,both,0
DFL-MAT-J03YNO,DFL-CLU-00000L,8,8,both,0
DFL-MAT-J03YNO,DFL-CLU-000N5X,10,10,both,0
DFL-MAT-J03YNP,DFL-CLU-00000I,11,11,both,0
DFL-MAT-J03YNP,DFL-CLU-00000T,17,17,both,0
DFL-MAT-J03YNQ,DFL-CLU-000001,16,17,both,-1
DFL-MAT-J03YNQ,DFL-CLU-000014,3,3,both,0
DFL-MAT-J03YNR,DFL-CLU-00000P,9,9,both,0
DFL-MAT-J03YNR,DFL-CLU-00000Q,27,27,both,0
DFL-MAT-J03YNS,DFL-CLU-000005,8,8,both,0
DFL-MAT-J03YNS,DFL-CLU-00000W,8,9,both,-1
DFL-MAT-J03YNT,DFL-CLU-00000C,16,18,both,-2
DFL-MAT-J03YNT,DFL-CLU-000N6L,4,5,both,-1
DFL-MAT-J03YNU,DFL-CLU-000001,7,7,both,0
DFL-MAT-J03YNU,DFL-CLU-00000P,23,24,both,-1
DFL-MAT-J03YNV,DFL-CLU-000009,11,11,both,0
DFL-MAT-J03YNV,DFL-CLU-00000H,8,8,both,0
DFL-MAT-J03YNW,DFL-CLU-00000Z,11,12,both,-1
DFL-MAT-J03YNW,DFL-CLU-000N5P,9,9,both,0
DFL-MAT-J03YNX,DFL-CLU-00000I,4,4,both,0
DFL-MAT-J03YNX,DFL-CLU-00000Q,15,15,both,0
DFL-MAT-J03YNY,DFL-CLU-00000L,3,3,both,0
DFL-MAT-J03YNY,DFL-CLU-000N5D,3,3,both,0
DFL-MAT-J03YNZ,DFL-CLU-00000T,13,13,both,0
DFL-MAT-J03YNZ,DFL-CLU-00000W,9,9,both,0
DFL-MAT-J03YO0,DFL-CLU-000005,5,5,both,0
DFL-MAT-J03YO0,DFL-CLU-00000X,10,10,both,0
DFL-MAT-J03YO1,DFL-CLU-00000C,11,12,both,-1
DFL-MAT-J03YO1,DFL-CLU-000014,5,5,both,0
DFL-MAT-J03YO2,DFL-CLU-000N5X,18,19,both,-1
DFL-MAT-J03YO2,DFL-CLU-000N6L,6,6,both,0
DFL-MAT-J03YO3,DFL-CLU-00000H,7,7,both,0
DFL-MAT-J03YO3,DFL-CLU-00000Z,12,12,both,0
DFL-MAT-J03YO4,DFL-CLU-00000C,13,19,both,-6
DFL-MAT-J03YO4,DFL-CLU-00000P,8,8,both,0
DFL-MAT-J03YO5,DFL-CLU-000009,17,17,both,0
DFL-MAT-J03YO5,DFL-CLU-00000L,10,10,both,0
DFL-MAT-J03YO6,DFL-CLU-00000T,27,27,both,0
DFL-MAT-J03YO6,DFL-CLU-000N5P,5,5,both,0
DFL-MAT-J03YO7,DFL-CLU-000001,3,3,both,0
DFL-MAT-J03YO7,DFL-CLU-000N5X,10,10,both,0
DFL-MAT-J03YO8,DFL-CLU-00000Q,10,12,both,-2
DFL-MAT-J03YO8,DFL-CLU-00000X,12,12,both,0
DFL-MAT-J03YO9,DFL-CLU-000005,5,6,both,-1
DFL-MAT-J03YO9,DFL-CLU-000N5D,8,8,both,0
DFL-MAT-J03YOA,DFL-CLU-00000W,9,11,both,-2
DFL-MAT-J03YOA,DFL-CLU-000N6L,7,8,both,-1
DFL-MAT-J03YOB,DFL-CLU-00000I,21,21,both,0
DFL-MAT-J03YOB,DFL-CLU-000014,4,4,both,0
DFL-MAT-J03YOC,DFL-CLU-000009,17,17,both,0
DFL-MAT-J03YOC,DFL-CLU-00000Z,11,11,both,0
DFL-MAT-J03YOD,DFL-CLU-00000P,13,13,both,0
DFL-MAT-J03YOD,DFL-CLU-000014,6,6,both,0
DFL-MAT-J03YOE,DFL-CLU-000005,4,4,both,0
DFL-MAT-J03YOE,DFL-CLU-00000H,7,7,both,0
DFL-MAT-J03YOF,DFL-CLU-000N5P,10,11,both,-1
DFL-MAT-J03YOF,DFL-CLU-000N6L,2,2,both,0
DFL-MAT-J03YOG,DFL-CLU-000001,11,11,both,0
DFL-MAT-J03YOG,DFL-CLU-00000I,7,7,both,0
DFL-MAT-J03YOH,DFL-CLU-00000T,5,5,both,0
DFL-MAT-J03YOH,DFL-CLU-000N5D,16,16,both,0
DFL-MAT-J03YOI,DFL-CLU-00000Q,6,6,both,0
DFL-MAT-J03YOI,DFL-CLU-00000W,6,7,both,-1
DFL-MAT-J03YOJ,DFL-CLU-00000L,2,3,both,-1
DFL-MAT-J03YOJ,DFL-CLU-00000X,17,20,both,-3
DFL-MAT-J03YOK,DFL-CLU-00000C,25,26,both,-1
DFL-MAT-J03YOK,DFL-CLU-000N5X,7,7,both,0
DFL-MAT-J03YOL,DFL-CLU-00000C,23,23,both,0
DFL-MAT-J03YOL,DFL-CLU-00000W,12,12,both,0
DFL-MAT-J03YOM,DFL-CLU-00000I,20,20,both,0
DFL-MAT-J03YOM,DFL-CLU-00000P,9,9,both,0
DFL-MAT-J03YON,DFL-CLU-00000H,17,18,both,-1
DFL-MAT-J03YON,DFL-CLU-00000L,4,4,both,0
DFL-MAT-J03YOO,DFL-CLU-000009,13,13,both,0
DFL-MAT-J03YOO,DFL-CLU-00000T,14,14,both,0
DFL-MAT-J03YOP,DFL-CLU-000001,1,1,both,0
DFL-MAT-J03YOP,DFL-CLU-000N5D,11,11,both,0
DFL-MAT-J03YOQ,DFL-CLU-00000Q,24,24,both,0
DFL-MAT-J03YOQ,DFL-CLU-000N5P,4,4,both,0
DFL-MAT-J03YOR,DFL-CLU-000005,7,7,both,0
DFL-MAT-J03YOR,DFL-CLU-00000Z,9,9,both,0
DFL-MAT-J03YOS,DFL-CLU-00000X,7,8,both,-1
DFL-MAT-J03YOS,DFL-CLU-000N6L,6,6,both,0
DFL-MAT-J03YOT,DFL-CLU-000014,12,12,both,0
DFL-MAT-J03YOT,DFL-CLU-000N5X,6,7,both,-1
DFL-MAT-J03YOU,DFL-CLU-000001,6,6,both,0
DFL-MAT-J03YOU,DFL-CLU-000009,9,9,both,0
DFL-MAT-J03YOV,DFL-CLU-00000L,19,20,both,-1
DFL-MAT-J03YOV,DFL-CLU-00000Z,10,10,both,0
DFL-MAT-J03YOW,DFL-CLU-00000H,14,15,both,-1
DFL-MAT-J03YOW,DFL-CLU-00000T,10,11,both,-1
DFL-MAT-J03YOX,DFL-CLU-000005,3,3,both,0
DFL-MAT-J03YOX,DFL-CLU-000N5P,8,8,both,0
DFL-MAT-J03YOY,DFL-CLU-00000C,16,18,both,-2
DFL-MAT-J03YOY,DFL-CLU-00000I,16,16,both,0
DFL-MAT-J03YOZ,DFL-CLU-000N5D,9,9,both,0
DFL-MAT-J03YOZ,DFL-CLU-000N6L,4,4,both,0
DFL-MAT-J03YP0,DFL-CLU-00000W,21,26,both,-5
DFL-MAT-J03YP0,DFL-CLU-000014,3,3,both,0
DFL-MAT-J03YP1,DFL-CLU-00000P,8,8,both,0
DFL-MAT-J03YP1,DFL-CLU-00000X,12,12,both,0
DFL-MAT-J03YP2,DFL-CLU-00000Q,13,14,both,-1
DFL-MAT-J03YP2,DFL-CLU-000N5X,8,9,both,-1
DFL-MAT-J03YP3,DFL-CLU-00000C,7,7,both,0
DFL-MAT-J03YP3,DFL-CLU-000N5D,10,11,both,-1
DFL-MAT-J03YP4,DFL-CLU-00000P,19,20,both,-1
DFL-MAT-J03YP4,DFL-CLU-000N5X,6,6,both,0
DFL-MAT-J03YP5,DFL-CLU-00000L,5,5,both,0
DFL-MAT-J03YP5,DFL-CLU-00000T,13,13,both,0
DFL-MAT-J03YP6,DFL-CLU-00000I,21,21,both,0
DFL-MAT-J03YP6,DFL-CLU-00000W,8,8,both,0
DFL-MAT-J03YP7,DFL-CLU-000001,11,11,both,0
DFL-MAT-J03YP7,DFL-CLU-00000X,4,4,both,0
DFL-MAT-J03YP8,DFL-CLU-00000Q,17,17,both,0
DFL-MAT-J03YP8,DFL-CLU-00000Z,12,12,both,0
DFL-MAT-J03YP9,DFL-CLU-000005,7,7,both,0
DFL-MAT-J03YP9,DFL-CLU-000009,5,6,both,-1
DFL-MAT-J03YPA,DFL-CLU-00000H,12,12,both,0
DFL-MAT-J03YPA,DFL-CLU-000N6L,6,7,both,-1
DFL-MAT-J03YPB,DFL-CLU-000014,12,13,both,-1
DFL-MAT-J03YPB,DFL-CLU-000N5P,13,13,both,0
DFL-MAT-J03YPC,DFL-CLU-000009,17,17,both,0
DFL-MAT-J03YPC,DFL-CLU-000N6L,6,6,both,0
DFL-MAT-J03YPD,DFL-CLU-00000T,12,14,both,-2
DFL-MAT-J03YPD,DFL-CLU-00000Z,9,9,both,0
DFL-MAT-J03YPE,DFL-CLU-000001,2,2,both,0
